data,ano,trimestre,servico,faixa_etaria,regiao,classe_social,tamanho_amostra,usuarios_ativos,penetracao_percentual,frequencia_uso_semanal,satisfacao_media,intencao_continuar_pct,nao_usuarios,potencial_crescimento_pct,nps_estimado
2023-10-01,2023,Q4,Streaming de Música,35-44,Centro-Oeste,B,855,503,58.86,6.11,6.79,67.34,352,41.14,17.9
2023-10-01,2023,Q4,Streaming de Música,35-44,Centro-Oeste,C,937,413,44.15,2.83,10.0,43.94,524,55.85,100.0
2023-10-01,2023,Q4,Streaming de Música,35-44,Centro-Oeste,D/E,988,242,24.53,1.29,8.52,29.57,746,75.48,70.4
2023-10-01,2023,Q4,Streaming de Música,35-44,Nordeste,A,1005,586,58.37,4.44,5.2,65.29,419,41.63,2.0
2023-10-01,2023,Q4,Streaming de Música,35-44,Nordeste,B,840,420,50.03,2.87,5.68,41.81,420,49.97,6.8
2023-10-01,2023,Q4,Streaming de Música,35-44,Nordeste,C,1146,430,37.52,5.19,8.14,39.95,716,62.48,62.8
2023-10-01,2023,Q4,Streaming de Música,35-44,Nordeste,D/E,906,188,20.85,0.5,7.48,38.46,718,79.15,49.6
2023-10-01,2023,Q4,Streaming de Música,35-44,Norte,A,1142,666,58.37,7.88,7.83,59.83,476,41.63,56.6
2023-10-01,2023,Q4,Streaming de Música,35-44,Norte,B,965,482,50.03,3.69,5.45,81.66,483,49.97,4.5
2023-10-01,2023,Q4,Streaming de Música,35-44,Norte,C,1115,418,37.52,2.94,7.54,34.39,697,62.48,50.8
2023-10-01,2023,Q4,Streaming de Música,35-44,Norte,D/E,1082,225,20.85,2.29,9.97,24.3,857,79.15,99.4
2023-10-01,2023,Q4,Streaming de Música,45-54,Sul,A,1166,880,75.54,6.45,6.01,86.42,286,24.46,10.1
2023-10-01,2023,Q4,Streaming de Música,45-54,Sul,B,815,527,64.75,5.47,9.79,56.47,288,35.25,95.8
2023-10-01,2023,Q4,Streaming de Música,45-54,Sul,C,934,453,48.56,2.34,7.05,40.05,481,51.44,41.0
2023-10-01,2023,Q4,Streaming de Música,45-54,Sul,D/E,1042,281,26.98,1.95,7.08,24.38,761,73.02,41.6
2023-10-01,2023,Q4,Streaming de Música,45-54,Sudeste,A,1077,813,75.54,4.01,10.0,67.88,264,24.46,100.0
2023-10-01,2023,Q4,Streaming de Música,45-54,Sudeste,B,1071,693,64.75,4.12,4.61,73.73,378,35.25,-1.9
2023-10-01,2023,Q4,Streaming de Música,45-54,Sudeste,C,1014,492,48.56,3.08,7.68,36.18,522,51.44,53.6
2023-10-01,2023,Q4,Streaming de Música,45-54,Sudeste,D/E,1179,318,26.98,2.43,8.95,26.69,861,73.02,79.0
2023-10-01,2023,Q4,Streaming de Música,45-54,Centro-Oeste,A,1023,702,68.67,7.02,5.85,69.98,321,31.33,8.5
2023-10-01,2023,Q4,Streaming de Música,45-54,Centro-Oeste,B,990,582,58.86,3.48,6.93,61.02,408,41.14,19.3
2023-10-01,2023,Q4,Streaming de Música,45-54,Centro-Oeste,C,942,415,44.15,2.39,3.61,40.19,527,55.85,-7.0
2023-10-01,2023,Q4,Streaming de Música,45-54,Centro-Oeste,D/E,856,209,24.53,2.4,6.68,18.0,647,75.48,16.8
2023-10-01,2023,Q4,Streaming de Música,45-54,Nordeste,A,939,548,58.37,3.3,5.03,65.04,391,41.63,0.3
2023-10-01,2023,Q4,Streaming de Música,45-54,Nordeste,B,1099,549,50.03,2.71,5.54,39.68,550,49.97,5.4
2023-10-01,2023,Q4,Streaming de Música,45-54,Nordeste,C,1177,441,37.52,1.99,8.77,32.5,736,62.48,75.4
2023-10-01,2023,Q4,Streaming de Música,45-54,Nordeste,D/E,889,185,20.85,0.5,7.39,28.15,704,79.15,47.8
2023-10-01,2023,Q4,Streaming de Música,45-54,Norte,A,801,467,58.37,5.05,6.81,57.45,334,41.63,18.1
2023-10-01,2023,Q4,Streaming de Música,45-54,Norte,B,806,403,50.03,4.58,7.71,54.75,403,49.97,54.2
2023-10-01,2023,Q4,Streaming de Música,45-54,Norte,C,1007,377,37.52,3.32,7.11,44.54,630,62.48,42.2
2023-10-01,2023,Q4,Streaming de Música,45-54,Norte,D/E,851,177,20.85,1.06,5.84,31.83,674,79.15,8.4
2023-10-01,2023,Q4,Streaming de Música,55-64,Sul,A,1069,484,45.32,5.31,2.02,51.57,585,54.68,-14.9
2023-10-01,2023,Q4,Streaming de Música,55-64,Sul,B,1015,394,38.85,2.09,8.74,45.45,621,61.15,74.8
2023-10-01,2023,Q4,Streaming de Música,55-64,Sul,C,893,260,29.14,1.36,6.93,26.25,633,70.86,19.3
2023-10-01,2023,Q4,Streaming de Música,55-64,Sul,D/E,964,156,16.19,0.5,6.42,5.49,808,83.81,14.2
2023-10-01,2023,Q4,Streaming de Música,55-64,Sudeste,A,1123,508,45.32,3.84,8.42,53.12,615,54.68,68.4
2023-10-01,2023,Q4,Streaming de Música,55-64,Sudeste,B,1100,427,38.85,4.25,6.59,50.47,673,61.15,15.9
2023-10-01,2023,Q4,Streaming de Música,55-64,Sudeste,C,820,238,29.14,1.25,3.97,31.38,582,70.86,-5.1
2023-10-01,2023,Q4,Streaming de Música,55-64,Sudeste,D/E,1048,169,16.19,2.52,6.49,30.17,879,83.81,14.9
2023-10-01,2023,Q4,Streaming de Música,55-64,Centro-Oeste,A,976,402,41.2,3.09,6.99,38.52,574,58.8,19.9
2023-10-01,2023,Q4,Streaming de Música,55-64,Centro-Oeste,B,1136,401,35.32,2.37,6.25,40.86,735,64.68,12.5
2023-10-01,2023,Q4,Streaming de Música,55-64,Centro-Oeste,C,857,226,26.49,2.87,7.45,45.0,631,73.51,49.0
2023-10-01,2023,Q4,Streaming de Música,55-64,Centro-Oeste,D/E,878,129,14.71,1.72,7.61,23.24,749,85.28,52.2
2023-10-01,2023,Q4,Streaming de Música,55-64,Nordeste,A,1146,401,35.02,4.62,8.8,40.21,745,64.98,76.0
2023-10-01,2023,Q4,Streaming de Música,55-64,Nordeste,B,1068,320,30.02,1.05,6.92,26.21,748,69.98,19.2
2023-10-01,2023,Q4,Streaming de Música,55-64,Nordeste,C,1184,266,22.51,2.98,7.8,29.28,918,77.49,56.0
2023-10-01,2023,Q4,Streaming de Música,55-64,Nordeste,D/E,907,113,12.51,1.92,7.77,17.9,794,87.49,55.4
2023-10-01,2023,Q4,Streaming de Música,55-64,Norte,A,974,341,35.02,4.02,7.62,39.9,633,64.98,52.4
2023-10-01,2023,Q4,Streaming de Música,55-64,Norte,B,1017,305,30.02,2.53,3.99,28.42,712,69.98,-5.0
2023-10-01,2023,Q4,Streaming de Música,55-64,Norte,C,1002,225,22.51,2.8,6.97,19.47,777,77.49,19.7
2023-10-01,2023,Q4,Streaming de Música,55-64,Norte,D/E,868,108,12.51,1.73,8.25,0.0,760,87.49,65.0
2023-10-01,2023,Q4,Streaming de Música,65+,Sul,A,1005,455,45.32,3.68,8.24,50.48,550,54.68,64.8
2023-10-01,2023,Q4,Streaming de Música,65+,Sul,B,1063,412,38.85,3.83,7.25,31.62,651,61.15,45.0
2023-10-01,2023,Q4,Streaming de Música,65+,Sul,C,856,249,29.14,4.2,6.79,17.16,607,70.86,17.9
2023-10-01,2023,Q4,Streaming de Música,65+,Sul,D/E,1170,189,16.19,1.5,5.53,2.98,981,83.81,5.3
2023-10-01,2023,Q4,Streaming de Música,65+,Sudeste,A,1166,528,45.32,5.1,7.21,50.7,638,54.68,44.2
2023-10-01,2023,Q4,Streaming de Música,65+,Sudeste,B,1019,395,38.85,3.26,7.37,57.45,624,61.15,47.4
2023-10-01,2023,Q4,Streaming de Música,65+,Sudeste,C,912,265,29.14,2.14,5.77,30.03,647,70.86,7.7
2023-10-01,2023,Q4,Streaming de Música,65+,Sudeste,D/E,1030,166,16.19,2.15,9.22,0.0,864,83.81,84.4
2023-10-01,2023,Q4,Streaming de Música,65+,Centro-Oeste,A,1096,451,41.2,4.82,6.8,41.22,645,58.8,18.0
2023-10-01,2023,Q4,Streaming de Música,65+,Centro-Oeste,B,997,352,35.32,3.39,5.69,59.18,645,64.68,6.9
2023-10-01,2023,Q4,Streaming de Música,65+,Centro-Oeste,C,815,215,26.49,2.05,8.92,43.84,600,73.51,78.4
2023-10-01,2023,Q4,Streaming de Música,65+,Centro-Oeste,D/E,1175,172,14.71,1.69,6.39,29.17,1003,85.28,13.9
2023-10-01,2023,Q4,Streaming de Música,65+,Nordeste,A,1095,383,35.02,3.35,6.02,51.67,712,64.98,10.2
2023-10-01,2023,Q4,Streaming de Música,65+,Nordeste,B,805,241,30.02,0.5,6.5,14.77,564,69.98,15.0
2023-10-01,2023,Q4,Streaming de Música,65+,Nordeste,C,883,198,22.51,0.5,5.54,24.58,685,77.49,5.4
2023-10-01,2023,Q4,Streaming de Música,65+,Nordeste,D/E,972,121,12.51,0.95,5.66,2.6,851,87.49,6.6
2023-10-01,2023,Q4,Streaming de Música,65+,Norte,A,853,298,35.02,1.8,5.76,42.91,555,64.98,7.6
2023-10-01,2023,Q4,Streaming de Música,65+,Norte,B,1115,334,30.02,3.0,4.85,27.31,781,69.98,-0.8
2023-10-01,2023,Q4,Streaming de Música,65+,Norte,C,1184,266,22.51,2.22,4.95,33.49,918,77.49,-0.2
2023-10-01,2023,Q4,Streaming de Música,65+,Norte,D/E,808,101,12.51,2.46,6.89,4.46,707,87.49,18.9
2023-10-01,2023,Q4,Delivery de Comida,18-24,Sul,A,1126,745,66.22,3.54,8.15,59.89,381,33.78,63.0
2023-10-01,2023,Q4,Delivery de Comida,18-24,Sul,B,1105,627,56.76,4.07,9.11,41.2,478,43.24,82.2
2023-10-01,2023,Q4,Delivery de Comida,18-24,Sul,C,889,378,42.57,1.91,8.1,42.13,511,57.43,62.0
2023-10-01,2023,Q4,Delivery de Comida,18-24,Sul,D/E,1020,241,23.65,2.26,6.64,9.79,779,76.35,16.4
2023-10-01,2023,Q4,Delivery de Comida,18-24,Sudeste,A,1059,701,66.22,4.06,7.6,69.9,358,33.78,52.0
2023-10-01,2023,Q4,Delivery de Comida,18-24,Sudeste,B,865,490,56.76,4.62,8.46,51.72,375,43.24,69.2
2023-10-01,2023,Q4,Delivery de Comida,18-24,Sudeste,C,1181,502,42.57,1.2,5.59,41.0,679,57.43,5.9
2023-10-01,2023,Q4,Delivery de Comida,18-24,Sudeste,D/E,1125,266,23.65,2.76,7.0,21.27,859,76.35,20.0
2023-10-01,2023,Q4,Delivery de Comida,18-24,Centro-Oeste,A,854,514,60.2,2.97,6.94,55.83,340,39.8,19.4
2023-10-01,2023,Q4,Delivery de Comida,18-24,Centro-Oeste,B,1071,552,51.6,3.17,6.8,42.27,519,48.4,18.0
2023-10-01,2023,Q4,Delivery de Comida,18-24,Centro-Oeste,C,1029,398,38.7,2.65,5.04,13.2,631,61.3,0.4
2023-10-01,2023,Q4,Delivery de Comida,18-24,Centro-Oeste,D/E,917,197,21.5,1.8,6.04,26.07,720,78.5,10.4
2023-10-01,2023,Q4,Delivery de Comida,18-24,Nordeste,A,1029,526,51.17,2.79,6.54,50.36,503,48.83,15.4
2023-10-01,2023,Q4,Delivery de Comida,18-24,Nordeste,B,998,437,43.86,3.43,7.88,52.57,561,56.14,57.6
2023-10-01,2023,Q4,Delivery de Comida,18-24,Nordeste,C,825,271,32.9,2.51,9.22,54.38,554,67.1,84.4
2023-10-01,2023,Q4,Delivery de Comida,18-24,Nordeste,D/E,1019,186,18.27,2.18,9.45,17.07,833,81.73,89.0
2023-10-01,2023,Q4,Delivery de Comida,18-24,Norte,A,907,464,51.17,2.95,9.12,57.56,443,48.83,82.4
2023-10-01,2023,Q4,Delivery de Comida,18-24,Norte,B,1056,463,43.86,2.93,8.17,38.12,593,56.14,63.4
2023-10-01,2023,Q4,Delivery de Comida,18-24,Norte,C,961,316,32.9,3.04,6.98,36.94,645,67.1,19.8
2023-10-01,2023,Q4,Delivery de Comida,18-24,Norte,D/E,1094,199,18.27,0.5,6.96,11.8,895,81.73,19.6
2023-10-01,2023,Q4,Delivery de Comida,25-34,Sul,A,824,545,66.22,3.29,8.82,68.04,279,33.78,76.4
2023-10-01,2023,Q4,Delivery de Comida,25-34,Sul,B,871,494,56.76,2.72,8.53,61.71,377,43.24,70.6
2023-10-01,2023,Q4,Delivery de Comida,25-34,Sul,C,1057,449,42.57,1.57,5.89,54.24,608,57.43,8.9
2023-10-01,2023,Q4,Delivery de Comida,25-34,Sul,D/E,990,234,23.65,2.87,7.72,23.85,756,76.35,54.4
2023-10-01,2023,Q4,Delivery de Comida,25-34,Sudeste,A,993,657,66.22,3.95,4.95,91.07,336,33.78,-0.2
2023-10-01,2023,Q4,Delivery de Comida,25-34,Sudeste,B,817,463,56.76,3.59,8.07,73.2,354,43.24,61.4
2023-10-01,2023,Q4,Delivery de Comida,25-34,Sudeste,C,1051,447,42.57,1.42,5.52,50.63,604,57.43,5.2
2023-10-01,2023,Q4,Delivery de Comida,25-34,Sudeste,D/E,1170,276,23.65,0.52,9.42,35.6,894,76.35,88.4
2023-10-01,2023,Q4,Delivery de Comida,25-34,Centro-Oeste,A,873,525,60.2,3.13,4.8,61.68,348,39.8,-1.0
2023-10-01,2023,Q4,Delivery de Comida,25-34,Centro-Oeste,B,1057,545,51.6,2.17,5.23,46.17,512,48.4,2.3
2023-10-01,2023,Q4,Delivery de Comida,25-34,Centro-Oeste,C,938,363,38.7,1.84,4.99,45.14,575,61.3,-0.0
2023-10-01,2023,Q4,Delivery de Comida,25-34,Centro-Oeste,D/E,957,205,21.5,0.5,5.77,15.57,752,78.5,7.7
2023-10-01,2023,Q4,Delivery de Comida,25-34,Nordeste,A,974,498,51.17,3.57,7.39,48.82,476,48.83,47.8
2023-10-01,2023,Q4,Delivery de Comida,25-34,Nordeste,B,942,413,43.86,2.29,5.25,56.19,529,56.14,2.5
2023-10-01,2023,Q4,Delivery de Comida,25-34,Nordeste,C,959,315,32.9,2.32,6.73,33.57,644,67.1,17.3
2023-10-01,2023,Q4,Delivery de Comida,25-34,Nordeste,D/E,966,176,18.27,1.08,4.4,10.63,790,81.73,-3.0
2023-10-01,2023,Q4,Delivery de Comida,25-34,Norte,A,1108,566,51.17,4.85,7.01,58.17,542,48.83,40.2
2023-10-01,2023,Q4,Delivery de Comida,25-34,Norte,B,803,352,43.86,3.16,5.38,27.97,451,56.14,3.8
2023-10-01,2023,Q4,Delivery de Comida,25-34,Norte,C,1031,339,32.9,2.24,7.88,29.96,692,67.1,57.6
2023-10-01,2023,Q4,Delivery de Comida,25-34,Norte,D/E,1195,218,18.27,0.5,8.47,22.32,977,81.73,69.4
2023-10-01,2023,Q4,Delivery de Comida,35-44,Sul,A,937,620,66.22,5.7,9.94,69.36,317,33.78,98.8
2023-10-01,2023,Q4,Delivery de Comida,35-44,Sul,B,1099,623,56.76,3.26,7.98,45.92,476,43.24,59.6
2023-10-01,2023,Q4,Delivery de Comida,35-44,Sul,C,1095,466,42.57,3.99,7.22,36.57,629,57.43,44.4
2023-10-01,2023,Q4,Delivery de Comida,35-44,Sul,D/E,1129,267,23.65,0.5,7.25,38.47,862,76.35,45.0
2023-10-01,2023,Q4,Delivery de Comida,35-44,Sudeste,A,1139,754,66.22,3.46,4.85,72.49,385,33.78,-0.8
2023-10-01,2023,Q4,Delivery de Comida,35-44,Sudeste,B,1060,601,56.76,3.84,6.23,50.17,459,43.24,12.3
2023-10-01,2023,Q4,Delivery de Comida,35-44,Sudeste,C,1075,457,42.57,2.52,6.39,42.41,618,57.43,13.9
2023-10-01,2023,Q4,Delivery de Comida,35-44,Sudeste,D/E,1166,275,23.65,3.14,5.82,9.82,891,76.35,8.2
2023-10-01,2023,Q4,Delivery de Comida,35-44,Centro-Oeste,A,818,492,60.2,2.41,5.67,47.38,326,39.8,6.7
2023-10-01,2023,Q4,Delivery de Comida,35-44,Centro-Oeste,B,1110,572,51.6,3.43,6.76,51.74,538,48.4,17.6
2023-10-01,2023,Q4,Delivery de Comida,35-44,Centro-Oeste,C,1123,434,38.7,2.79,7.23,37.61,689,61.3,44.6
2023-10-01,2023,Q4,Delivery de Comida,35-44,Centro-Oeste,D/E,1165,250,21.5,0.92,10.0,48.68,915,78.5,100.0
2023-10-01,2023,Q4,Delivery de Comida,35-44,Nordeste,A,1045,534,51.17,3.11,7.3,51.0,511,48.83,46.0
2023-10-01,2023,Q4,Delivery de Comida,35-44,Nordeste,B,825,361,43.86,2.91,7.92,45.79,464,56.14,58.4
2023-10-01,2023,Q4,Delivery de Comida,35-44,Nordeste,C,999,328,32.9,0.52,6.11,32.43,671,67.1,11.1
2023-10-01,2023,Q4,Delivery de Comida,35-44,Nordeste,D/E,975,178,18.27,0.5,8.41,23.61,797,81.73,68.2
2023-10-01,2023,Q4,Delivery de Comida,35-44,Norte,A,973,497,51.17,2.54,4.05,39.82,476,48.83,-4.8
2023-10-01,2023,Q4,Delivery de Comida,35-44,Norte,B,1013,444,43.86,2.69,9.0,54.23,569,56.14,80.0
2023-10-01,2023,Q4,Delivery de Comida,35-44,Norte,C,1075,353,32.9,1.63,5.64,41.34,722,67.1,6.4
2023-10-01,2023,Q4,Delivery de Comida,35-44,Norte,D/E,1034,188,18.27,1.74,7.01,31.68,846,81.73,40.2
2023-10-01,2023,Q4,Delivery de Comida,45-54,Sul,A,1179,780,66.22,5.06,5.92,54.15,399,33.78,9.2
2023-10-01,2023,Q4,Delivery de Comida,45-54,Sul,B,882,500,56.76,3.09,6.82,43.57,382,43.24,18.2
2023-10-01,2023,Q4,Delivery de Comida,45-54,Sul,C,1067,454,42.57,1.36,7.66,52.17,613,57.43,53.2
2023-10-01,2023,Q4,Delivery de Comida,45-54,Sul,D/E,1035,244,23.65,1.06,9.33,31.07,791,76.35,86.6
2023-10-01,2023,Q4,Delivery de Comida,45-54,Sudeste,A,944,625,66.22,4.04,8.86,75.12,319,33.78,77.2
2023-10-01,2023,Q4,Delivery de Comida,45-54,Sudeste,B,1092,619,56.76,2.89,7.98,45.62,473,43.24,59.6
2023-10-01,2023,Q4,Delivery de Comida,45-54,Sudeste,C,1194,508,42.57,0.83,8.3,29.97,686,57.43,66.0
2023-10-01,2023,Q4,Delivery de Comida,45-54,Sudeste,D/E,1059,250,23.65,0.65,8.1,17.72,809,76.35,62.0
2023-10-01,2023,Q4,Delivery de Comida,45-54,Centro-Oeste,A,1050,632,60.2,3.86,7.47,53.96,418,39.8,49.4
2023-10-01,2023,Q4,Delivery de Comida,45-54,Centro-Oeste,B,977,504,51.6,1.44,7.36,47.82,473,48.4,47.2
2023-10-01,2023,Q4,Delivery de Comida,45-54,Centro-Oeste,C,841,325,38.7,2.67,6.06,40.42,516,61.3,10.6
2023-10-01,2023,Q4,Delivery de Comida,45-54,Centro-Oeste,D/E,1019,219,21.5,0.5,5.21,36.85,800,78.5,2.1
2023-10-01,2023,Q4,Delivery de Comida,45-54,Nordeste,A,1045,534,51.17,5.0,3.26,55.93,511,48.83,-8.7
2023-10-01,2023,Q4,Delivery de Comida,45-54,Nordeste,B,969,425,43.86,1.26,6.26,37.54,544,56.14,12.6
2023-10-01,2023,Q4,Delivery de Comida,45-54,Nordeste,C,968,318,32.9,1.81,5.77,30.34,650,67.1,7.7
2023-10-01,2023,Q4,Delivery de Comida,45-54,Nordeste,D/E,1082,197,18.27,1.17,5.34,5.33,885,81.73,3.4
2023-10-01,2023,Q4,Delivery de Comida,45-54,Norte,A,1126,576,51.17,3.17,4.94,58.11,550,48.83,-0.3
2023-10-01,2023,Q4,Delivery de Comida,45-54,Norte,B,1013,444,43.86,1.81,4.59,49.93,569,56.14,-2.1
2023-10-01,2023,Q4,Delivery de Comida,45-54,Norte,C,1047,344,32.9,1.04,5.93,23.58,703,67.1,9.3
2023-10-01,2023,Q4,Delivery de Comida,45-54,Norte,D/E,1079,197,18.27,0.65,7.08,23.41,882,81.73,41.6
2023-10-01,2023,Q4,Delivery de Comida,55-64,Sul,A,978,647,66.22,2.93,5.98,56.06,331,33.78,9.8
2023-10-01,2023,Q4,Delivery de Comida,55-64,Sul,B,1181,670,56.76,3.32,8.85,63.82,511,43.24,77.0
2023-10-01,2023,Q4,Delivery de Comida,55-64,Sul,C,1076,458,42.57,0.5,8.75,35.84,618,57.43,75.0
2023-10-01,2023,Q4,Delivery de Comida,55-64,Sul,D/E,1049,248,23.65,2.98,6.44,34.9,801,76.35,14.4
2023-10-01,2023,Q4,Delivery de Comida,55-64,Sudeste,A,1051,695,66.22,3.58,4.49,67.86,356,33.78,-2.5
2023-10-01,2023,Q4,Delivery de Comida,55-64,Sudeste,B,819,464,56.76,2.39,6.26,59.62,355,43.24,12.6
2023-10-01,2023,Q4,Delivery de Comida,55-64,Sudeste,C,940,400,42.57,3.71,7.75,33.37,540,57.43,55.0
2023-10-01,2023,Q4,Delivery de Comida,55-64,Sudeste,D/E,802,189,23.65,1.94,5.72,38.69,613,76.35,7.2
2023-10-01,2023,Q4,Delivery de Comida,55-64,Centro-Oeste,A,965,580,60.2,4.05,5.86,53.83,385,39.8,8.6
2023-10-01,2023,Q4,Delivery de Comida,55-64,Centro-Oeste,B,1170,603,51.6,2.2,8.13,59.64,567,48.4,62.6
2023-10-01,2023,Q4,Delivery de Comida,55-64,Centro-Oeste,C,891,344,38.7,3.37,7.56,72.73,547,61.3,51.2
2023-10-01,2023,Q4,Delivery de Comida,55-64,Centro-Oeste,D/E,1128,242,21.5,0.5,7.73,21.06,886,78.5,54.6
2023-10-01,2023,Q4,Delivery de Comida,55-64,Nordeste,A,1122,574,51.17,2.66,7.19,42.64,548,48.83,43.8
2023-10-01,2023,Q4,Delivery de Comida,55-64,Nordeste,B,1173,514,43.86,0.6,7.95,50.42,659,56.14,59.0
2023-10-01,2023,Q4,Delivery de Comida,55-64,Nordeste,C,1119,368,32.9,1.68,6.24,32.9,751,67.1,12.4
2023-10-01,2023,Q4,Delivery de Comida,55-64,Nordeste,D/E,1011,184,18.27,0.52,4.31,23.37,827,81.73,-3.5
2023-10-01,2023,Q4,Delivery de Comida,55-64,Norte,A,1068,546,51.17,1.91,6.13,64.57,522,48.83,11.3
2023-10-01,2023,Q4,Delivery de Comida,55-64,Norte,B,1108,485,43.86,3.7,7.33,45.43,623,56.14,46.6
2023-10-01,2023,Q4,Delivery de Comida,55-64,Norte,C,1112,365,32.9,1.55,7.23,33.0,747,67.1,44.6
2023-10-01,2023,Q4,Delivery de Comida,55-64,Norte,D/E,1097,200,18.27,1.05,5.57,14.38,897,81.73,5.7
2023-10-01,2023,Q4,Delivery de Comida,65+,Sul,A,963,637,66.22,4.14,8.76,68.05,326,33.78,75.2
2023-10-01,2023,Q4,Delivery de Comida,65+,Sul,B,1007,571,56.76,3.02,8.82,50.85,436,43.24,76.4
2023-10-01,2023,Q4,Delivery de Comida,65+,Sul,C,843,358,42.57,3.57,8.38,40.08,485,57.43,67.6
2023-10-01,2023,Q4,Delivery de Comida,65+,Sul,D/E,1191,281,23.65,0.95,7.16,33.84,910,76.35,43.2
2023-10-01,2023,Q4,Delivery de Comida,65+,Sudeste,A,1009,668,66.22,4.71,6.73,68.23,341,33.78,17.3
2023-10-01,2023,Q4,Delivery de Comida,65+,Sudeste,B,954,541,56.76,3.46,5.62,59.31,413,43.24,6.2
2023-10-01,2023,Q4,Delivery de Comida,65+,Sudeste,C,851,362,42.57,1.97,6.79,46.72,489,57.43,17.9
2023-10-01,2023,Q4,Delivery de Comida,65+,Sudeste,D/E,909,214,23.65,2.39,4.94,30.25,695,76.35,-0.3
2023-10-01,2023,Q4,Delivery de Comida,65+,Centro-Oeste,A,894,538,60.2,1.09,7.94,60.75,356,39.8,58.8
2023-10-01,2023,Q4,Delivery de Comida,65+,Centro-Oeste,B,1049,541,51.6,0.91,5.91,40.03,508,48.4,9.1
2023-10-01,2023,Q4,Delivery de Comida,65+,Centro-Oeste,C,946,366,38.7,1.43,6.15,40.19,580,61.3,11.5
2023-10-01,2023,Q4,Delivery de Comida,65+,Centro-Oeste,D/E,1001,215,21.5,0.52,6.8,17.39,786,78.5,18.0
2023-10-01,2023,Q4,Delivery de Comida,65+,Nordeste,A,1148,587,51.17,4.75,7.38,47.76,561,48.83,47.6
2023-10-01,2023,Q4,Delivery de Comida,65+,Nordeste,B,1147,503,43.86,1.89,7.67,49.33,644,56.14,53.4
2023-10-01,2023,Q4,Delivery de Comida,65+,Nordeste,C,981,322,32.9,3.3,8.55,33.83,659,67.1,71.0
2023-10-01,2023,Q4,Delivery de Comida,65+,Nordeste,D/E,1019,186,18.27,0.75,4.41,0.19,833,81.73,-2.9
2023-10-01,2023,Q4,Delivery de Comida,65+,Norte,A,1143,584,51.17,1.92,8.6,46.76,559,48.83,72.0
2023-10-01,2023,Q4,Delivery de Comida,65+,Norte,B,905,396,43.86,0.87,5.37,49.61,509,56.14,3.7
2023-10-01,2023,Q4,Delivery de Comida,65+,Norte,C,1026,337,32.9,0.58,5.9,25.59,689,67.1,9.0
2023-10-01,2023,Q4,Delivery de Comida,65+,Norte,D/E,1139,208,18.27,1.79,6.2,7.37,931,81.73,12.0
2023-10-01,2023,Q4,E-commerce,18-24,Sul,A,817,817,100.0,3.08,6.28,89.04,0,0.0,12.8
2023-10-01,2023,Q4,E-commerce,18-24,Sul,B,858,840,97.94,4.04,7.63,85.97,18,2.06,52.6
2023-10-01,2023,Q4,E-commerce,18-24,Sul,C,1174,862,73.46,4.41,4.68,87.16,312,26.54,-1.6
2023-10-01,2023,Q4,E-commerce,18-24,Sul,D/E,975,397,40.81,0.5,9.56,45.02,578,59.19,91.2
2023-10-01,2023,Q4,E-commerce,18-24,Sudeste,A,1172,1172,100.0,4.03,4.97,100.0,0,0.0,-0.2
2023-10-01,2023,Q4,E-commerce,18-24,Sudeste,B,1097,1074,97.94,3.26,7.37,100.0,23,2.06,47.4
2023-10-01,2023,Q4,E-commerce,18-24,Sudeste,C,1098,806,73.46,3.02,6.02,72.55,292,26.54,10.2
2023-10-01,2023,Q4,E-commerce,18-24,Sudeste,D/E,1102,449,40.81,1.68,6.04,45.02,653,59.19,10.4
2023-10-01,2023,Q4,E-commerce,18-24,Centro-Oeste,A,1008,1008,100.0,4.0,8.88,100.0,0,0.0,77.6
2023-10-01,2023,Q4,E-commerce,18-24,Centro-Oeste,B,1088,968,89.04,1.49,8.66,83.36,120,10.96,73.2
2023-10-01,2023,Q4,E-commerce,18-24,Centro-Oeste,C,1193,796,66.78,2.41,8.3,88.89,397,33.22,66.0
2023-10-01,2023,Q4,E-commerce,18-24,Centro-Oeste,D/E,1010,374,37.1,0.5,7.72,33.42,636,62.9,54.4
2023-10-01,2023,Q4,E-commerce,18-24,Nordeste,A,819,723,88.3,4.12,6.48,79.14,96,11.7,14.8
2023-10-01,2023,Q4,E-commerce,18-24,Nordeste,B,1071,810,75.68,2.54,7.06,89.72,261,24.32,41.2
2023-10-01,2023,Q4,E-commerce,18-24,Nordeste,C,813,461,56.76,1.36,8.73,47.2,352,43.24,74.6
2023-10-01,2023,Q4,E-commerce,18-24,Nordeste,D/E,1079,340,31.53,1.64,6.84,31.97,739,68.47,18.4
2023-10-01,2023,Q4,E-commerce,18-24,Norte,A,811,716,88.3,3.42,9.31,80.83,95,11.7,86.2
2023-10-01,2023,Q4,E-commerce,18-24,Norte,B,1182,894,75.68,4.23,7.15,84.56,288,24.32,43.0
2023-10-01,2023,Q4,E-commerce,18-24,Norte,C,875,496,56.76,2.92,5.9,88.71,379,43.24,9.0
2023-10-01,2023,Q4,E-commerce,18-24,Norte,D/E,928,292,31.53,0.66,5.82,28.61,636,68.47,8.2
2023-10-01,2023,Q4,E-commerce,25-34,Sul,A,1131,1131,100.0,3.83,6.26,97.95,0,0.0,12.6
2023-10-01,2023,Q4,E-commerce,25-34,Sul,B,894,875,97.94,1.55,8.13,97.07,19,2.06,62.6
